EAR,MAR,TIME
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2994503612162345,0.13333333333333333,14:50:43.438421
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2994503612162345,0.13333333333333333,14:50:43.438421
0.31467398619501563,0.06666666666666667,14:50:43.563958
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2994503612162345,0.13333333333333333,14:50:43.438421
0.31467398619501563,0.06666666666666667,14:50:43.563958
0.29545454545454547,0.13333333333333333,14:50:43.711386
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2994503612162345,0.13333333333333333,14:50:43.438421
0.31467398619501563,0.06666666666666667,14:50:43.563958
0.29545454545454547,0.13333333333333333,14:50:43.711386
0.31192878282918196,0.06666666666666667,14:50:43.855431
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2994503612162345,0.13333333333333333,14:50:43.438421
0.31467398619501563,0.06666666666666667,14:50:43.563958
0.29545454545454547,0.13333333333333333,14:50:43.711386
0.31192878282918196,0.06666666666666667,14:50:43.855431
0.30483231705485536,0.13333333333333333,14:50:43.978054
0.2767114301352826,0.174535599249993,14:50:38.358202
0.2446999581999285,0.1,14:50:38.583175
0.25951258378285713,0.1804737854124365,14:50:38.733407
0.252356900078464,0.1,14:50:38.850458
0.24122648796961582,0.03333333333333333,14:50:39.000833
0.27513022857772285,0.047140452079103175,14:50:39.155834
0.2981505894016371,0.11380711874576983,14:50:39.310642
0.3548199694977572,0.1,14:50:39.463039
0.3454234224248397,0.1276142374915397,14:50:39.584035
0.3581428714780407,0.1,14:50:39.701959
0.3692760610461791,0.06666666666666667,14:50:39.842707
0.35419413395272387,0.14120226591665966,14:50:39.992836
0.3682329447091922,0.2720759220056127,14:50:40.134133
0.33675675139901035,0.11380711874576983,14:50:40.255465
0.3599999539825352,0.2,14:50:40.383463
0.3342670474551644,0.13333333333333333,14:50:40.520306
0.33212852553925554,0.13333333333333333,14:50:40.664911
0.3223433549837697,0.2,14:50:40.786231
0.31907233427453624,0.26666666666666666,14:50:40.922713
0.3103327933920242,0.3707701875205887,14:50:41.069463
0.33155673851050926,0.33874258867227935,14:50:41.192690
0.3341064541695249,0.33333333333333337,14:50:41.323321
0.29226359652021733,0.305409255338946,14:50:41.478823
0.32495518291544123,0.26666666666666666,14:50:41.629386
0.32652412287019283,0.3720759220056127,14:50:41.770822
0.27406868658759587,0.4666666666666667,14:50:41.909931
0.29300076826586174,0.3,14:50:42.051501
0.29398814987396266,0.1,14:50:42.203072
0.29810087413142755,0.26666666666666666,14:50:42.348077
0.29221363894199315,0.3,14:50:42.489073
0.30458673560021055,0.3,14:50:42.624129
0.3287752780217227,0.2,14:50:42.751689
0.35486644432809356,0.13333333333333333,14:50:42.880117
0.328415912098992,0.13333333333333333,14:50:43.011637
0.3220850154884803,0.1,14:50:43.147952
0.2830161620109851,0.1,14:50:43.284235
0.2994503612162345,0.13333333333333333,14:50:43.438421
0.31467398619501563,0.06666666666666667,14:50:43.563958
